HAVE_LESS_LIGHT_SHIPS_FRACTION_THAN;Light ship fraction less than ;Ont une plus petite fraction de navires lйgers que;Weniger Kleinschiffanteil haben als;;Se tiene mбs porcentaje de barcos pequeсos que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_LIGHT_SHIPS_FRACTION_THAN;Light ship fraction at least ;Ont une plus grande fraction de navires lйgers que;Mehr Kleinschiffanteil haben als;;Se tiene menos porcentaje de transportes que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_TRANSPORT_FRACTION_THAN;Transport fraction less than ;Ont une plus petite fraction de navires de transport que;Weniger Transportschiffanteil haben als;;Se tiene mбs porcentaje de transportes que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_TRANSPORT_FRACTION_THAN;Transport fraction at least ;Ont une plus grande fraction de navires de transport que;Mehr Transportschiffanteil haben als;;Se tiene menos porcentaje de galeras que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_GALLEYS_FRACTION_THAN;Galley fraction less than ;Ont une plus petite fraction de galиres que;Weniger Galeerenanteil haben als;;Se tiene mбs porcentaje de galeras que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_GALLEYS_FRACTION_THAN;Galley fraction at least ;Ont une plus grande fraction de galиres que;Mehr Galeerenanteil haben als;;Se tiene menos provincias que producen $GOODS$ que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_PROVINCE_THAT_PRODUCES_THEN;Less $GOODS$ producing provinces than ;Ont moins de provinces produisant $GOODS$ que;Weniger Provinzen mit Produktion von $GOODS$ haben als;;Se tiene mбs provincias que producen $GOODS$ que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_PROVINCE_THAT_PRODUCES_THEN;$GOODS$ producing provinces at least ;Ont plus de provinces produisant $GOODS$ que;Mehr Provinzen mit Produktion von $GOODS$ haben als;;No se tiene el grupo de tecnologнa: ;;;;;;;;;x;;;;;;;;;;;;;
HAVENT_TECHNOLOGY_GROUP;Do NOT have the technology group ;N’ont pas de groupe technologique ;Nichtverfьgung ьber Technologiegruppe;;Se tiene el grupo de tecnologнa: ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_TECHNOLOGY_GROUP;Have technology group ;Ont un groupe technologique;Verfьgung ьber Technologiegruppe;;Se posee al menos una provincia limнtrofe ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_AT_LEST_ONE_OWNED_NEIGHBORING_PROVINCE;Have at least one owned neighboring province such that:;Ont au moins une province voisine possйdйe;Mindestens eine besetzte Nachbarprovinz;;No se posee provincias limнtrofes ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NO_OWNED_NEIGHBORING_PROVINCE;Have no owned neighboring province such that:;N’ont pas de province voisine possйdйe;Keine besetzte Nachbarprovinz;;No se tiene relaciуn diplomбtica con ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NO_DIPLOMATIC_RELATION_WITH;Have no diplomatic relation with ;N’ont pas de relation diplomatique avec;Diplomatische Beziehungen haben zu;;Se tiene relaciуn diplomбtica con ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_DIPLOMATIC_RELATION_WITH;Have diplomatic relation with ;Ont une relation diplomatique avec ;Keine diplomatische Beziehungen haben zu;;No se posee ;;;;;;;;;x;;;;;;;;;;;;;
DO_NOT_OWN;Does NOT own ;Ne possиde pas;Kein Besitz von;;Se posee ;;;;;;;;;x;;;;;;;;;;;;;
OWNS;Owns ;Possиde;Besitz von;;No se controla;;;;;;;;;;;;;;;;;;;;;;
DO_NOT_CONTROL;Does NOT control ;Ne contrфle pas;Keine Kontrolle ьber;;Se controla;;;;;;;;;;;;;;;;;;;;;;
CONTROLS;Controls ;Contrфle;Kontrolliert;;no es ;;;;;;;;;x;;;;;;;;;;;;;
IS_NOT;Is NOT ;N’est pas;is nicht;;es ;;;;;;;;;x;;;;;;;;;;;;;
IS;Is ;Est;ist;;Se tiene el modificador ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_THE_MODIFIER;Have the modifier ;Ont le modificateur;Verfьgung ьber den Modifikator;;No se tiene el modificador ;;;;;;;;;x;;;;;;;;;;;;;
DONT_HAVE_THE_MODIFIER;Do NOT have the modifier ;N’ont pas le modificateur;Nichtverfьgung ьber den Modifikator;;No se tiene el modificador de provincia ;;;;;;;;;x;;;;;;;;;;;;;
DONT_HAVE_THE_PROVICEN_MODIFIER;Do NOT have the province modifier ;N’ont pas le modificateur de province;Nichtverfьgung ьber den Provinzmodifikator;;Se tiene el modificador de provincia ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_THE_PROVINCE_MODIFIER;Have the province modifier ;Ont le modificateur de province ;Verfьgung ьber den Provinzmodifikator;;No se tiene un c.d.c. en;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NOT_A_COT_IN;Do NOT have a CoT in ;N’ont pas un CdC dans;Kein HZ haben in;;Se tiene un c.d.c. en ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_A_COT_IN;Have a CoT in ;Ont un CdC dans ;Ein HZ haben in;;Se tiene un puerto;;;;;;;;;x;;;;;;;;;;;;;
HAVE_A_PORT_IN;Have a port in ;Ont un port dans;Hat einen Hafen in;;No se tiene un puerto;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NOT_A_PORT_IN;Do NOT have a port in ;N’ont pas de port dans;Hat keinen Hafen in;;Se tiene bandera de paнs ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_COUNTRY_FLAG;Have the country flag ;Ont un drapeau de pays ;Nationalfahne haben;;No se tiene bandera de paнs ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NOT_COUNTRY_FLAG;Do NOT have the country flag ;N’ont pas de drapeau de pays;Keine Nationalfahne haben;;Se tiene bandera de provincia;;;;;;;;;x;;;;;;;;;;;;;
HAVE_PROVINCE_FLAG;Have the province flag ;Ont un drapeau de province;Provinzfahne haben;;No se tiene bandera de provincia;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NOT_PROVINCE_FLAG;Do NOT have the province flag ;N’ont pas de drapeau de province;Keine Provinzfahne haben;;No se estб asediando;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NOT_SIEGE_IN;No siege in ;Ont un siиge dans;Belagern in;;Se estб asediando;;;;;;;;;x;;;;;;;;;;;;;
HAVE_SIEGE_IN;Ongoing siege in ;N’ont pas de siиge dans;Nicht belagern in;;$PROVINCE$ no produce $GOODS$;;;;;;;;;x;;;;;;;;;;;;;
PROVINCE_DONT_PRODUCE;$PROVINCE$ does NOT produce $GOODS$;$PROVINCE$ ne produit pas $GOODS$;$PROVINCE$ hat keine Produktion von $GOODS$;;$PROVINCE$ produce $GOODS$;;;;;;;;;x;;;;;;;;;;;;;
PROVINCE_PRODUCE;$PROVINCE$ produces $GOODS$;$PROVINCE$ produit $GOODS$;$PROVINCE$ produziert $GOODS$;; no estб en el continente ;;;;;;;;;x;;;;;;;;;;;;;
IS_NOT_ON_THE_CONTINET; is NOT on the continent ;N’est pas sur le continent;Befindet sich nicht auf dem Kontinent;; estб en el continente ;;;;;;;;;x;;;;;;;;;;;;;
IS_ON_THE_CONTINET; is on the continent ;Est sur le continent;Befindet sich auf dem Kontinent;;Hay menos electores que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_ELECTORS_THAN;There are fewer electors than ;Il y a moins d’йlecteurs que;Es gibt weniger Kurfьrstentьmer als;;Hay mбs electores que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_ELECTORS_THAN;Number of electors at least ;Il y a plus d’йlecteurs que;Es gibt mehr Kurfьrstentьmer als;;No se tiene un(a) $X$ en $Y$;;;;;;;;;x;;;;;;;;;;;;;
DONT_HAVE_A_X_INY;Do NOT have a $X$ in $Y$;N’ont pas de $X$ dans $Y$;Kein $X$ in $Y$ haben;;Se tiene un(a) $X$ en $Y$;;;;;;;;;x;;;;;;;;;;;;;
HAVE_A_X_INY;Have a $X$ in $Y$;Ont un(e) $X$ dans $Y$;Ein $X$ in $Y$ haben;;Lнmite de indнgenas inferior a ;;;;;;;;;x;;;;;;;;;;;;;
NATIVE_SIZE_SMALLER_THAN;Native population smaller than ;Nombre d’indigиnes infйrieur а;Eingeborenenzahl geringer als;;Lнmite de indнgenas superior a ;;;;;;;;;x;;;;;;;;;;;;;
NATIVE_SIZE_LARGER_THAN;Native population size at least ;Nombre d’indigиnes supйrieur а;Eingeborenenzahl grцЯer als;;Ferocidad de indнgenas inferior a ;;;;;;;;;x;;;;;;;;;;;;;
NATIVE_FEROCITY_SMALLER_THAN;Native ferocity lesser than ;Fйrocitй des indigиnes infйrieure а;Eingeborenenaggressivitдt geringer als;;Ferocidad de indнgenas superior a ;;;;;;;;;x;;;;;;;;;;;;;
NATIVE_FEROCITY_LARGER_THAN;Native ferocity at least ;Fйrocitй des indigиnes infйrieure а;Eingeborenenaggressivitдt grцЯer als;;Hostilidad de indнgenas inferior a ;;;;;;;;;x;;;;;;;;;;;;;
NATIVE_HOSTILENESS_SMALLER_THAN;Native hostility lesser than ;Hostilitй des indigиnes infйrieure а;Eingeborenenfeindseligkeit geringer als;;Hostilidad de indнgenas superior a ;;;;;;;;;x;;;;;;;;;;;;;
NATIVE_HOSTILENESS_LARGER_THAN;Native hostility at least ;Hostilitй des indigиnes supйrieure а;Eingeborenenfeindseligkeit grцЯer als;;Riesgo de rebeliуn abierta inferior a ;;;;;;;;;x;;;;;;;;;;;;;
PURE_REVOLT_RISK_LOWER_THAN;Base revolt risk lower than ;Risque de rйvolte pure infйrieure а;Reines Revoltenrisiko geringer als;;Riesgo de rebeliуn abierta superior a ;;;;;;;;;x;;;;;;;;;;;;;
PURE_REVOLT_RISK_HIGHER_THAN;Base revolt risk at least ;Risque de rйvolte pure infйrieure а;Reines Revoltenrisiko grцЯer als;;Riesgo de rebeliуn inferior a ;;;;;;;;;x;;;;;;;;;;;;;
REVOLT_RISK_LOWER_THAN;Revolt risk lower than ;Risque de rйvolte infйrieure а;Revoltenrisiko geringer als;;Riesgo de rebeliуn superior a ;;;;;;;;;x;;;;;;;;;;;;;
REVOLT_RISK_HIGHER_THAN;Revolt risk at least ;Risque de rйvolte infйrieure а;Revoltenrisiko grцЯer als;; no es parte del SIR;;;;;;;;;x;;;;;;;;;;;;;
IS_NOT_PART_OF_HRE; is NOT part of the HRE; ne fait pas partie du Saint Empire romain; ist kein Teil des HRE;; es parte del SIR;;;;;;;;;x;;;;;;;;;;;;;
IS_PART_OF_HRE; is part of the HRE; fait partie du Saint Empire romain; ist Teil des HRE;;Ciudad inferior a ;;;;;;;;;x;;;;;;;;;;;;;
CITY_SMALLER_THAN;City population smaller than ;Ville plus petite que ;Stadt kleiner als;;Ciudad superior a ;;;;;;;;;x;;;;;;;;;;;;;
CITY_LARGER_THAN;City population at least ;Ville plus grande que;Stadt grцЯer als;;El consejero del tipo $ADVISORTYPE$ tiene una habilidad inferior a ;;;;;;;;;x;;;;;;;;;;;;;
ADVISOR_HAS_LOWER_THAN;$ADVISORTYPE$ advisor has lower skill than ;Le conseiller $ADVISORTYPE$ est moins douй que;Berater des Typs $ADVISORTYPE$ hat niedrigeres Wissen als;;El consejero del tipo $ADVISORTYPE$ tiene una habilidad superior a  ;;;;;;;;;x;;;;;;;;;;;;;
ADVISOR_HAS_HIGHER_SKILL_THAN;$ADVISORTYPE$ advisor skill at least ;Le conseiller $ADVISORTYPE$ est plus douй que;Berater des Typs type $ADVISORTYPE$ hat grцЯeres Wissen als;;Nъmero de diplomбticos enviados inferior a ;;;;;;;;;x;;;;;;;;;;;;;
NUMBER_OF_DIPLOMAT_ENVYOS_LESS_THAN;Number of diplomats less than ;Nombre de diplomates infйrieur а;Anzahl der diplomatischen Gesandten geringer als;;Nъmero de diplomбticos enviados superior a ;;;;;;;;;x;;;;;;;;;;;;;
NUMBER_OF_DIPLOMAT_ENVYOS_MORE_THAN;Number of diplomats at least ;Nombre de diplomates supйrieur а;Anzahl der diplomatischen Gesandten grцЯer als;;Nъmero de espнas enviados inferior a ;;;;;;;;;x;;;;;;;;;;;;;
NUMBER_OF_SPY_ENVYOS_LESS_THAN;Number of spies less than ;Nombre d’espions infйrieur а ;Anzahl der spionierenden Gesandten mehr als;;Nъmero de espнas enviados superior a ;;;;;;;;;x;;;;;;;;;;;;;
NUMBER_OF_SPY_ENVYOS_GREATER_THAN;Number of spies at least ;Nombre d’espions supйrieur а;Anzahl der spionierenden Gesandten grцЯer als;;Nъmero de misioneros enviados inferior a ;;;;;;;;;x;;;;;;;;;;;;;
NUMBER_OF_MISSIONARIES_ENVYOS_LESS_THAN;Number of missionaries less than ;Nombre de missionnaires infйrieur а;Anzahl der missionarischen Gesandten geringer als;;Nъmero de misioneros enviados superior a ;;;;;;;;;x;;;;;;;;;;;;;
NUMBER_OF_MISSIONARIES_ENVYOS_GREATER_THAN;Number of missionaries at least ;Nombre de missionnaires supйrieur а;Anzahl der spionierenden Gesandten grцЯer als;;Nъmero de colonos enviados inferior a ;;;;;;;;;x;;;;;;;;;;;;;
NUMBER_OF_COLONISTS_ENVYOS_LESS_THAN;Number of colonists less than ;Nombre de colons infйrieur а;Anzahl der kolonisierenden Gesandten geringer als;;Nъmero de colonos enviados superior a ;;;;;;;;;x;;;;;;;;;;;;;
NUMBER_OF_COLONISTS_ENVYOS_GREATER_THAN;Number of colonists at least ;Nombre de colons supйrieur а;Anzahl der kolonisierenden Gesandten grцЯer als;;Nъmero de comerciantes enviados inferior a ;;;;;;;;;x;;;;;;;;;;;;;
NUMBER_OF_MERCHANTS_ENVYOS_LESS_THAN;Number of inactive merchants less than ;Nombre de marchands infйrieur а;Anzahl der handelnden Gesandten geringer als;;Nъmero de comerciantes enviados superior a ;;;;;;;;;x;;;;;;;;;;;;;
NUMBER_OF_MERCHANTS_ENVYOS_MORE_THAN;Number of inactive merchants at least ;Nombre de marchands supйrieur а;Anzahl der handelnden Gesandten grцЯer als;;Se tiene menos ideas que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_IDEAS_THAN;Have fewer Ideas than ;Ont moins d’idйes que;Weniger Ideen haben als ;;Se tiene mбs ideas que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_IDEAS_THAN;Number of Ideas at least ;Ont plus d’idйes que;Mehr Ideen haben als ;; no es una colonia;;;;;;;;;x;;;;;;;;;;;;;
IS_NOT_A_COLONY; is NOT a colony; n’est pas une colonie; ist keine Kolonie;; es una colonia;;;;;;;;;x;;;;;;;;;;;;;
IS_A_COLONY; is a colony; est une colonie; ist eine Kolonie;;No se tiene conocimiento de ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NOT_KNOWLEDGE_OF;Have no knowledge of ;Ne connaissent pas ;Kein Wissen haben ьber;;Se tiene conocimiento de ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_KNOWLEDGE_OF;Have knowledge of ;Connaissent;Wissen haben ьber;;No es vecino de ;;;;;;;;;x;;;;;;;;;;;;;
IS_NOT_NEIGHBOUR_WITH;Does NOT neighbour ;N’est pas voisin avec;Ist kein Nachbar von;;Es vecino de ;;;;;;;;;x;;;;;;;;;;;;;
IS_NEIGHBOUR_WITH;Neighbours ;Est voisin avec;Ist Nachbar von;;Se tiene menos unidades en $PROVINCE$ que;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_UNITS_IN_THAN;Have less units in $PROVINCE$ than ;Ont moins d’unitйs dans $PROVINCE$ que;Weniger Einheiten in $PROVINCE$ haben als;;Se tiene mбs unidades en $PROVINCE$ que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_UNITS_IN_THAN;Units in $PROVINCE$ at least ;Ont plus d’unitйs dans $PROVINCE$ que;Mehr Einheiten in $PROVINCE$ haben als;;Se tiene mбs de $UNITS$ galeras en $Province$;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_THAN_GALLEYS_IN;Have at least $UNITS$ galleys in $Province$;Ont plus d’$UNITS$ de galиres dans $Province$;Verfьgung ьber mehr als $UNITS$ Galeeren in $Province$;;Se tiene menos de $UNITS$ galeras en $Province$;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_THAN_GALLEYS_IN;Have less than $UNITS$ galleys in $Province$;Ont moins d’$UNITS$ de galиres dans $Province$;Verfьgung ьber weniger als $UNITS$ Galeeren in $Province$;;Se tiene mбs de $UNITS$ unidades de infanterнa en $Province$;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_THAN_INFANTRY_IN;Have at least $UNITS$ infantry in $Province$;Ont plus d’$UNITS$ d’infanterie dans $Province$;Verfьgung ьber mehr als $UNITS$ Infanterie in $Province$;;Se tiene menos de $UNITS$ unidades de infanterнa en $Province$;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_THAN_INFANTRY_IN;Have less than $UNITS$ infantry in $Province$;Ont moins d’$UNITS$ d’infanterie dans $Province$;Verfьgung ьber weniger als $UNITS$ Infanterie in $Province$;;Estб en paz con ;;;;;;;;;x;;;;;;;;;;;;;
IS_AT_PEACE_WITH;Is at peace with ;Est en paix avec ;Ist im Frieden mit;;Estб en guerra con ;;;;;;;;;x;;;;;;;;;;;;;
IS_AT_WAR_WITH;Is at war with ;Est en guerre contre;Ist im Krieg mit;;No se tiene tregua con ;;;;;;;;;x;;;;;;;;;;;;;
HAS_NO_TRUCE_WITH;Have no truce with ;N’a pas de trкve avec ;Hat keine Waffenruhe mit ;;Se tiene tregua con ;;;;;;;;;x;;;;;;;;;;;;;
HAS_TRUCE_WITH;Have truce with ;A une trкve avec;Hat Waffenruhe mit ;;No se tiene unidades en combate;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NO_UNITS_IN_BATTLE;Have no units in battle;N’ont pas d’unitйs au combat;Keine Einheiten in der Schlacht haben;;Se tiene unidades en combate;;;;;;;;;x;;;;;;;;;;;;;
HAVE_UNITS_IN_BATTLE;Have units in battle;Ont des unitйs au combat;Einheiten in der Schlacht haben;;Se tiene unidades en asedio;;;;;;;;;x;;;;;;;;;;;;;
HAVE_UNITS_IN_SIEGE;Have units in siege;Ont des unitйs en siиge;Belagernde Einheiten haben;;Se controla al papado;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NO_UNITS_IN_SIEGE;Have no units in siege;N’ont pas d’unitйs en siиge;Keine belagernde Einheiten haben;;Se tiene una armada inferior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_A_UNITS_WITH_A_LEADER;Have a unit with a leader;Ont une unitй avec un dirigeant;Einheit mit einem Anfьhrer haben;;Se tiene una armada superior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NO_UNITS_WITH_A_LEADER;Have no units with a leader;N’ont pas d’unitй avec un dirigeant;Keine Einheit mit einem Anfьhrer haben;;Se tiene un ejйrcito inferior a ;;;;;;;;;x;;;;;;;;;;;;;
ARE_NOT_PAPAL_CONTROLLER;Are NOT the Papal controller;Ne sont pas des contrфleurs papaux;Sind nicht Kontrolleur der Kirche;;Se tiene un ejйrcito superior a ;;;;;;;;;x;;;;;;;;;;;;;
ARE_PAPAL_CONTROLLER;Are the Papal controller;Sont des contrфleurs papaux;Sind Kontrolleur der Kirche;;Se tiene un porcentaje de provincias extranjeras superior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_A_PERCENTAGE_OF_OVERSEAS_PROVINCE_LARGER_THAN;Overseas province percentage at least ;Ont un pourcentage de provinces d’outre-mer supйrieur а;GrцЯeren Prozentsatz an Ьberseeprovinzen haben als;;Se tiene un porcentaje de provincias extranjeras menor que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_A_PERCENTAGE_OF_OVERSEAS_PROVINCE_SMALLER_THAN;Overseas province percentage smaller than ;Ont un pourcentage de provinces d’outre-mer infйrieur а;Geringeren Prozentsatz an Ьberseeprovinzen haben als;;Se tiene un nъmero de comerciantes inferior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_MERCHANTS_THAN;Have fewer active merchants than ;Ont moins de marchands que;Weniger Hдndler haben als ;;Se tiene unos ingresos por comercio superiores a;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_MERCHANTS_THAN;Number of active merchants at least ;Ont plus de marchands que;Mehr Hдndler haben als ;;Se tiene unos ingresos de oro inferiores a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_TRADE_INCOME_LESS_THAN;Trade income less than ;Ont moins de revenus commerciaux que;Weniger Handelseinnahmen haben als ;;Se tiene unos ingresos de oro superiores a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_TRADE_INCOME_MORE_THAN;Trade income at least ;Ont plus de revenus commerciaux que;Mehr Handelseinnahmen haben als ;;Se tiene un nъmero de comerciantes inferior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_GOLD_INCOME_LESS_THAN;Gold income less than ;Ont moins de revenus d’or que;Weniger Goldeinnahmen haben als ;;Se tiene un nъmero de comerciantes superior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_GOLD_INCOME_MORE_THAN;Gold income at least ;Ont plus de revenus d’or que;Mehr Goldeinnahmen haben als ;;Se estб en paz con el enemigo religioso;;;;;;;;;x;;;;;;;;;;;;;
AT_PEACE_WITH_RELIGIOUS_ENEMY;At peace with all religious enemies;En paix avec l’ennemi religieux;Frieden mit Glaubensfeind haben;;Se estб en guerra con el enemigo religioso;;;;;;;;;x;;;;;;;;;;;;;
AT_WAR_WITH_RELIGIOUS_ENEMY;At war with religious enemies;En guerre contre l’ennemi religieux;Krieg mit Glaubensfeind haben;;No se tiene fronteras con el enemigo religioso;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NO_BORDER_WITH_RELIGIOUS_ENEMY;Have no border with a religious enemy;N’ont pas de frontiиre avec l’ennemi religieux;Keine Grenzen mit Glaubensfeind haben;;Se tiene fronteras con el enemigo religioso;;;;;;;;;x;;;;;;;;;;;;;
HAVE_BORDER_WITH_RELIGIOUS_ENEMY;Have borders with religious enemies;Ont une frontiиre avec l’ennemi religieux;Grenzen mit Glaubensfeind haben;;No se tiene una provincia vacнa limнtrofe;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NO_EMPTY_ADJACENT_PROVINCE;Have no empty adjacent province;N’ont pas de province adjacente vide;Keine unbesetzte Nachbarprovinz haben;;Se tiene una provincia vacнa limнtrofe;;;;;;;;;x;;;;;;;;;;;;;
HAVE_EMPTY_ADJACENT_PROVINCE;Have empty adjacent province;Ont de province adjacente vide;Unbesetzte Nachbarprovinz haben;;Se tiene al lнder;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NOT_THE_LEADER;Do NOT have the leader ;N’ont pas le dirigeant;Nichtverfьgung ьber den Anfьhrer;;No se tiene al lнder;;;;;;;;;x;;;;;;;;;;;;;
HAVE_THE_LEADER;Have the leader ;Ont le dirigeant;Verfьgung ьber den Anfьhrer;;Se tiene un nъmero de colonias inferior a;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_COLONIES_THAN;Have fewer colonies than ;Ont moins de colonies que;Weniger Kolonien haben als;;Se tiene un nъmero de colonias superior a;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_COLONIES_THAN;Number of colonies at least ;Ont plus de colonies que;Mehr Kolonien haben als;;No se puede crear vasallo;;;;;;;;;x;;;;;;;;;;;;;
CANT_CREATE_VASSAL;Can NOT create vassals;Ne peut pas crйer de vassal;Mцgliche Erschaffung von Vasall;;Se puede crear vasallo;;;;;;;;;x;;;;;;;;;;;;;
CAN_CREATE_VASSAL;Can create vassals;Peut crйer un vassal;Unmцgliche Erschaffung von Vasall;; No es un posible vasallo;;;;;;;;;x;;;;;;;;;;;;;
IS_NOT_A_POSSIBLE_VASSAL; is NOT a possible vassal; N’est pas un vassal possible; Ist kein mцglicher Vasall;; Es un posible vasallo;;;;;;;;;x;;;;;;;;;;;;;
IS_A_POSSIBLE_VASSAL; is a possible vassal; Est un vassal possible; Ist ein mцglicher Vasall;;No es vasallo de;;;;;;;;;x;;;;;;;;;;;;;
IS_NOT_VASSAL_OF;Is NOT a vassal of ;N’est pas un vassal de;Ist kein Vasall von;;Es vasallo de;;;;;;;;;x;;;;;;;;;;;;;
IS_VASSAL_OF;Is a vassal of ;Est un vassal de;Ist Vasall von;;No se tiene una alianza con;;;;;;;;;x;;;;;;;;;;;;;
HAVE_N0T_ALLIANCE_WITH;Not allied with ;N’ont pas d’alliance avec;Kein Bьndnis haben mit;;Se tiene una alianza con;;;;;;;;;x;;;;;;;;;;;;;
HAVE_ALLIANCE_WITH;Allied with ;Ont une alliance avec;Bьndnis haben mit;;No se tiene un matrimonio real con;;;;;;;;;x;;;;;;;;;;;;;
HAVE_N0T_ROYAL_MARRIAGE_WITH;No royal marriage with ;N’ont pas de mariage royal avec;Keine Staatsehe haben mit;;Se tiene un matrimonio real con;;;;;;;;;x;;;;;;;;;;;;;
HAVE_ROYAL_MARRIAGE_WITH;Royal marriage with ;Ont un mariage royal avec;Staatsehe haben mit;;No se tiene un embargo comercial de;;;;;;;;;x;;;;;;;;;;;;;
